655.58,15.9,0
655.59,15.9,0
655.6,14,0
655.61,14,0
655.62,11.9,0
655.63,11.9,0
655.64,14,0
655.65,14,0
655.66,14,0
655.67,14,0
655.68,14,0
655.69,14,0
655.7,11.9,0
655.71,11.9,0
655.72,11.9,0
655.73,11.9,0
655.74,11.9,0
655.75,14,0
655.76,14,0
655.77,14,0
655.78,14,0
655.79,14,0
655.8,14,0
655.81,14,0
655.82,14,0
655.83,14,0
655.84,14,0
655.85,14,0
655.86,14,0
655.87,14,0
655.88,14,0
655.89,14,0
655.9,14,0
655.91,14,0
655.92,14,0
655.93,14,0
655.94,14,0
655.95,14,0
655.96,14,0
655.97,14,0
655.98,14,0
655.99,14,0
656,14,0
656.01,14,0
656.02,14,0
656.03,14,0
656.04,14,0
656.05,14,0
656.06,14,0
656.07,14,0.3
656.08,14,0.3
656.09,15.9,0.3
656.1,15.9,0.3
656.11,15.9,0.3
656.12,15.9,0.3
656.13,15.9,0.3
656.14,15.9,0.3
656.15,15.9,0.3
656.16,15.9,0.3
656.17,15.9,0.3
656.18,15.9,0.3
656.19,15.9,0.3
656.2,15.9,0.3
656.21,15.9,0.3
656.22,15.9,0.3
656.23,15.9,0.3
656.24,15.9,0.4
656.25,15.9,0.4
656.26,15.9,0.4
656.27,15.9,0.4
656.28,15.9,0.4
656.29,15.9,0.4
656.3,15.9,0.4
656.31,15.9,0.4
656.32,15.9,0.4
656.33,15.9,0.4
656.34,15.9,0.4
656.35,15.9,0.4
656.36,15.9,0.4
656.37,15.9,0.5
656.38,15.9,0.5
656.39,15.9,0.5
656.4,15.9,0.5
656.41,15.9,0.5
656.42,15.9,0.5
656.43,15.9,0.5
656.44,15.9,0.5
656.45,15.9,0.5
656.46,15.9,0.5
656.47,15.9,0.5
656.48,15.9,0.6
656.49,15.9,0.6
656.5,15.9,0.6
656.51,15.9,0.6
656.52,15.9,0.6
656.53,15.9,0.6
656.54,15.9,0.6
656.55,15.9,0.6
656.56,15.9,0.6
656.57,15.9,0.6
656.58,15.9,0.7
656.59,15.9,0.7
656.6,15.9,0.7
656.61,15.9,0.7
656.62,15.9,0.7
656.63,15.9,0.7
656.64,15.9,0.7
656.65,15.9,0.7
656.66,15.9,0.7
656.67,15.9,0.7
656.68,15.9,0.7
656.69,15.9,0.7
656.7,15.9,0.7
656.71,15.9,0.7
656.72,15.9,0.7
656.73,15.9,0.7
656.74,15.9,0.7
656.75,15.9,0.7
656.76,17.9,0.8
656.77,17.9,0.8
656.78,17.9,0.8
656.79,17.9,0.8
656.8,17.9,0.8
656.81,17.9,0.8
656.82,17.9,0.8
656.83,17.9,0.8
656.84,17.9,0.8
656.85,17.9,0.8
656.86,17.9,0.8
656.87,17.9,0.8
656.88,17.9,0.8
656.89,17.9,0.8
656.9,17.9,0.8
656.91,17.9,0.8
656.92,17.9,0.9
656.93,17.9,0.9
656.94,17.9,0.9
656.95,17.9,0.9
656.96,17.9,0.9
656.97,17.9,0.9
656.98,17.9,0.9
656.99,17.9,0.9
657,17.9,0.9
657.01,17.9,0.9
657.02,17.9,0.9
657.03,17.9,0.9
657.04,17.9,0.9
657.05,17.9,1
657.06,17.9,1
657.07,17.9,1
657.08,17.9,1
657.09,17.9,1
657.1,17.9,1
657.11,17.9,1.1
657.12,17.9,1.1
657.13,17.9,1.1
657.14,17.9,1.1
657.15,17.9,1.1
657.16,17.9,1.1
657.17,17.9,1.2
657.18,17.9,1.2
657.19,17.9,1.2
657.2,17.9,1.2
657.21,17.9,1.2
657.22,17.9,1.2
657.23,17.9,1.2
657.24,17.9,1.2
657.25,17.9,1.2
657.26,17.9,1.2
657.27,17.9,1.2
657.28,17.9,1.2
657.29,17.9,1.2
657.3,17.9,1.2
657.31,17.9,1.2
657.32,17.9,1.2
657.33,17.9,1.3
657.34,17.9,1.3
657.35,17.9,1.3
657.36,17.9,1.3
657.37,17.9,1.3
657.38,17.9,1.3
657.39,17.9,1.3
657.4,17.9,1.3
657.41,17.9,1.3
657.42,17.9,1.3
657.43,17.9,1.3
657.44,17.9,1.3
657.45,17.9,1.3
657.46,17.9,1.3
657.47,17.9,1.3
657.48,17.9,1.3
657.49,17.9,1.3
657.5,17.9,1.3
657.51,17.9,1.3
657.52,17.9,1.3
657.53,17.9,1.4
657.54,17.9,1.4
657.55,17.9,1.4
657.56,17.9,1.4
657.57,17.9,1.4
657.58,17.9,1.4
657.59,17.9,1.4
657.6,17.9,1.4
657.61,17.9,1.4
657.62,17.9,1.4
657.63,17.9,1.4
657.64,17.9,1.4
657.65,17.9,1.4
657.66,17.9,1.4
657.67,17.9,1.5
657.68,17.9,1.5
657.69,17.9,1.5
657.7,17.9,1.5
657.71,17.9,1.5
657.72,17.9,1.5
657.73,17.9,1.5
657.74,15.9,1.5
657.75,15.9,1.5
657.76,15.9,1.5
657.77,15.9,1.5
657.78,17.9,1.5
657.79,17.9,1.5
657.8,17.9,1.5
657.81,17.9,1.5
657.82,17.9,1.5
657.83,17.9,1.5
657.84,17.9,1.5
657.85,15.9,1.6
657.86,17.9,1.6
657.87,17.9,1.6
657.88,17.9,1.6
657.89,15.9,1.6
657.9,15.9,1.6
657.91,15.9,1.6
657.92,15.9,1.6
657.93,15.9,1.6
657.94,15.9,1.6
657.95,15.9,1.6
657.96,15.9,1.6
657.97,15.9,1.6
657.98,15.9,1.6
657.99,15.9,1.6
658,15.9,1.6
658.01,15.9,1.7
658.02,15.9,1.7
658.03,15.9,1.7
658.04,15.9,1.7
658.05,15.9,1.7
658.06,15.9,1.7
658.07,15.9,1.7
658.08,15.9,1.7
658.09,15.9,1.7
658.1,15.9,1.7
658.11,15.9,1.7
658.12,15.9,1.7
658.13,17.9,1.7
658.14,15.9,1.7
658.15,15.9,1.7
658.16,15.9,1.8
658.17,15.9,1.8
658.18,15.9,1.8
658.19,15.9,1.8
658.2,15.9,1.8
658.21,15.9,1.8
658.22,15.9,1.8
658.23,15.9,2
658.24,15.9,2
658.25,15.9,2
658.26,15.9,2
658.27,15.9,1.9
658.28,15.9,1.9
658.29,15.9,1.9
658.3,15.9,1.9
658.31,15.9,1.9
658.32,15.9,1.9
658.33,15.9,1.9
658.34,14,1.9
658.35,14,1.9
658.36,14,1.9
658.37,14,1.9
658.38,14,1.9
658.39,14,1.9
658.4,14,1.9
658.41,14,1.9
658.42,11.9,1.9
658.43,14,1.9
658.44,11.9,1.9
658.45,11.9,1.9
658.46,11.9,1.9
658.47,11.9,1.9
658.48,11.9,1.9
658.49,11.9,1.9
658.5,11.9,1.9
658.51,10,1.9
658.52,10,1.9
658.53,10,1.9
658.54,10,1.9
658.55,10,2
658.56,10,2
658.57,10,2
658.58,10,2
658.59,10,2
658.6,10,2
658.61,10,2
658.62,10,1.9
658.63,10,1.9
658.64,10,1.9
658.65,10,2
658.66,10,2
658.67,10,2
658.68,10,1.9
658.69,10,1.9
658.7,10,1.9
658.71,10,1.9
658.72,10,2
658.73,10,2
658.74,10,2
658.75,10,1.9
658.76,7.9,1.9
658.77,7.9,1.9
658.78,10,2
658.79,7.9,2
658.8,7.9,2
658.81,7.9,2
658.82,7.9,1.9
658.83,7.9,1.9
658.84,7.9,1.9
658.85,7.9,2
658.86,7.9,2
658.87,5.9,2
658.88,5.9,2
658.89,5.9,1.9
658.9,3.9,1.9
658.91,1.9,1.9
658.92,0,2
658.93,0,2
658.94,0,2
658.95,0,2
658.96,0,2
658.97,0,2
658.98,0,2
658.99,0,2
659,0,2
659.01,0,2
659.02,0,2
659.03,0,2
659.04,0,2
659.05,0,2.1
659.06,0,2.1
659.07,0,2.1
659.08,0,2.1
659.09,0,1.9
659.1,0,1.9
659.11,0,1.9
659.12,0,1.9
659.13,0,1.9
659.14,0,1.9
659.15,0,1.9
659.16,0,1.9
659.17,0,1.9
659.18,0,1.9
659.19,0,1.9
659.2,0,1.9
659.21,0,1.9
659.22,0,1.9
659.23,0,1.9
659.24,0,1.9
659.25,0,1.9
659.26,0,1.8
659.27,0,1.8
659.28,0,1.8
659.29,0,1.8
659.3,0,1.9
659.31,0,1.9
659.32,0,1.9
659.33,0,1.9
659.34,0,1.9
659.35,0,1.9
659.36,0,1.9
659.37,0,1.8
659.38,0,1.8
659.39,0,1.8
659.4,0,1.8
659.41,0,1.8
659.42,0,1.8
659.43,0,1.8
659.44,0,1.8
659.45,0,1.8
659.46,0,1.8
659.47,0,1.8
659.48,0,1.8
659.49,0,1.8
659.5,0,1.8
659.51,0,1.8
659.52,0,1.8
659.53,0,1.8
659.54,0,1.8
659.55,0,1.8
659.56,0,1.8
659.57,0,1.8
659.58,0,1.8
659.59,0,1.7
659.6,0,1.7
659.61,0,1.7
659.62,0,1.7
659.63,0,1.8
659.64,0,1.8
659.65,0,1.8
659.66,0,1.8
659.67,0,1.7
659.68,0,1.7
659.69,0,1.7
659.7,0,1.7
659.71,0,1.7
659.72,0,1.7
659.73,0,1.7
659.74,0,1.7
659.75,0,1.7
659.76,0,1.7
659.77,0,1.7
659.78,0,1.7
659.79,0,1.7
659.8,0,1.7
659.81,0,1.7
659.82,0,1.7
659.83,0,1.7
659.84,0,1.7
659.85,0,1.7
659.86,0,1.7
659.87,0,1.7
659.88,0,1.7
659.89,0,1.7
659.9,0,1.7
659.91,0,1.7
659.92,0,1.7
659.93,0,1.7
659.94,0,1.8
659.95,0,1.8
659.96,0,1.8
659.97,0,1.8
659.98,0,1.7
659.99,0,1.7
660,0,1.7
660.01,0,1.7
660.02,0,1.6
660.03,0,1.6
660.04,0,1.6
660.05,0,1.6
660.06,0,1.7
660.07,0,1.7
660.08,0,1.7
660.09,0,1.7
660.1,0,1.6
660.11,0,1.6
660.12,0,1.6
660.13,0,1.6
660.14,0,1.6
660.15,0,1.6
660.16,0,1.6
660.17,0,1.6
660.18,0,1.6
660.19,0,1.6
660.2,0,1.6
660.21,0,1.6
660.22,0,1.6
660.23,0,1.6
660.24,0,1.6
660.25,0,1.6
660.26,0,1.6
660.27,0,1.6
660.28,0,1.6
660.29,0,1.6
660.3,0,1.6
660.31,0,1.5
660.32,0,1.5
660.33,0,1.5
660.34,0,1.5
660.35,0,1.5
660.36,0,1.5
660.37,0,1.5
660.38,0,1.5
660.39,0,1.5
660.4,0,1.5
660.41,0,1.5
660.42,0,1.5
660.43,0,1.5
660.44,0,1.5
660.45,0,1.5
660.46,0,1.5
660.47,0,1.5
660.48,0,1.5
660.49,0,1.4
660.5,0,1.4
660.51,0,1.4
660.52,0,1.4
660.53,0,1.4
660.54,0,1.4
660.55,0,1.4
660.56,0,1.4
660.57,0,1.4
660.58,0,1.4
660.59,0,1.4
660.6,0,1.4
660.61,0,1.4
660.62,0,1.4
660.63,0,1.4
660.64,0,1.4
660.65,0,1.4
660.66,0,1.4
660.67,0,1.4
660.68,0,1.3
660.69,0,1.3
660.7,0,1.3
660.71,0,1.3
660.72,0,1.3
660.73,0,1.3
660.74,0,1.3
660.75,0,1.3
660.76,0,1.3
660.77,0,1.3
660.78,0,1.3
660.79,0,1.3
660.8,0,1.3
660.81,0,1.3
660.82,0,1.3
660.83,0,1.3
660.84,0,1.3
660.85,0,1.3
660.86,0,1.3
660.87,0,1.3
660.88,0,1.3
660.89,0,1.3
660.9,0,1.3
660.91,0,1.3
660.92,0,1.3
660.93,0,1.3
660.94,0,1.3
660.95,0,1.3
660.96,0,1.3
660.97,0,1.3
660.98,0,1.3
660.99,0,1.3
661,0,1.2
661.01,0,1.2
661.02,0,1.2
661.03,0,1.2
661.04,0,1.2
661.05,0,1.3
661.06,-9.8,1.3
661.07,-9.5,1.3
661.08,-10.3,1.3
661.09,-11.7,1.3
661.1,-11,1.2
661.11,-11,1.2
661.12,-11.7,1.2
661.13,-13.1,1.2
661.14,-15.2,1.2
661.15,-15.9,1.2
661.16,-16.8,1.2
661.17,-16.8,1.1
661.18,-16.2,1.1
661.19,-16.9,1.1
661.2,-16.9,1.1
661.21,-17.2,1.1
661.22,-17.9,1.1
661.23,-17.9,1.1
661.24,-19.9,0.9
661.25,-19.6,0.9
661.26,-18.3,0.9
661.27,-18.6,0.9
661.28,-18.3,0.9
661.29,-18.3,0.9
661.3,-17.8,0.9
661.31,-18,0.9
661.32,-17.8,0.8
661.33,-18,0.7
661.34,-17.8,0.7
661.35,-17.8,0.7
661.36,-16.1,0.7
661.37,-15.9,0.7
661.38,-15.9,0.7
661.39,-15.9,0.7
661.4,-15.9,0.7
661.41,-15.9,0.7
661.42,-16.2,0.7
661.43,-16.2,0.7
661.44,-16.8,0.6
661.45,-15.2,0.6
661.46,-15.5,0.5
661.47,-15.5,0.5
661.48,-15.5,0.5
661.49,-15.5,0.4
661.5,-15.5,0.4
661.51,-15.5,0.4
661.52,-15.4,0.4
661.53,-15.4,0.4
661.54,-14.9,0.4
661.55,-14.9,0.4
661.56,-14.8,0.4
661.57,-15.1,0.4
661.58,-14.9,0.4
661.59,-14.9,0.4
661.6,-15.2,0.4
661.61,-15.2,0.4
661.62,-15.4,0.4
661.63,-15.4,0.4
661.64,-15.5,0.4
661.65,-15.5,0.4
661.66,-14.8,0.4
661.67,-13.8,0.4
661.68,-14.1,0.4
661.69,-14.9,0.3
661.7,-13.7,0.3
661.71,-13.7,0.3
661.72,-12.9,0.3
661.73,-13.1,0.3
661.74,-13.3,0.3
661.75,-13.3,0.3
661.76,-13.3,0.3
661.77,-13.3,0.2
661.78,-12.7,0.2
661.79,-13,0.2
661.8,-12.6,0.2
661.81,-12.4,0.2
661.82,-12.4,0.2
661.83,-12.4,0.2
661.84,-13.2,0.2
661.85,-13.1,0.2
661.86,-13.1,0.2
661.87,-12.6,0.2
661.88,-13.1,0.2
661.89,-13.1,0.2
661.9,-13.2,0.2
661.91,-13.1,0.2
661.92,-13.6,0.2
661.93,-13.5,0.2
661.94,-13.6,0.1
661.95,-13.6,0.1
661.96,-13.8,0.1
661.97,-13.6,0.1
661.98,-13.7,0.1
661.99,-14.5,0.1
662,-14.2,0.1
662.01,-14.2,0.1
662.02,0,0.1
662.03,0,0.1
662.04,-13.3,0.1
662.05,-12.8,0.1
662.06,-11.9,0.1
662.07,-11.9,0.1
662.08,-13.1,0.1
662.09,-12.4,0.1
662.1,-12.7,0.1
662.11,-12.4,0.1
662.12,0,0.1
662.13,0,0.1
662.14,13.3,0.1
662.15,13.3,0.1
662.16,11.7,0.1
662.17,-11,0.1
662.18,-11.5,0.1
662.19,-11.5,0.1
662.2,-11.7,0.1
662.21,-11,0.1
662.22,-9.3,0.1
662.23,-10.2,0.1
662.24,-12.2,0.1
662.25,-12.2,0.1
662.26,-13,0.1
662.27,-13.4,0.1
662.28,11.7,0.1
662.29,13.6,0.1
662.3,14.7,0.1
662.31,14.7,0.1
662.32,13.1,0.1
662.33,10.3,0.1
662.34,-10.8,0.1
662.35,-11.5,0.1
662.36,-5.7,0.1
662.37,-5.7,0.1
662.38,-12.8,0.1
662.39,-14.1,0.1
662.4,-14.5,0.1
662.41,13.8,0.1
662.42,14.8,0.1
662.43,14.8,0.1
662.44,19.3,0.1
662.45,17.2,0.1
662.46,13.8,0.1
662.47,-14.1,0.1
662.48,-13.6,0.1
662.49,-13.6,0.1
662.5,-8.4,0.6
662.51,-13.6,0.6
662.52,-20.3,0.6
662.53,21.4,0.6
662.54,22.1,0.6
662.55,22.1,0.6
662.56,28,0.6
662.57,29.4,0.6
662.58,16.9,0.6
662.59,-17.3,0.7
662.6,-14.4,0.7
662.61,-14.4,0.7
662.62,-11.7,0.7
662.63,-20.4,0.7
662.64,-30.5,0.7
662.65,-33,0.7
662.66,35.7,0.7
662.67,35.7,0.7
662.68,39.1,0.8
662.69,39.6,0.8
662.7,30.8,0.8
662.71,-23.1,2
662.72,-13.8,2
662.73,-13.8,2
662.74,-12.6,2
662.75,-26.6,1.5
662.76,-39.5,1.2
662.77,-40,1.1
662.78,42.3,1.1
662.79,42.3,1.1
662.8,43,1.1
662.81,43.5,1.1
662.82,28.5,1.1
662.83,-19,1.2
662.84,-11.4,1.2
662.85,-11.4,1.2
662.86,-17.2,1.2
662.87,-16.2,1.2
662.88,-25.8,1.2
662.89,-26.9,1
662.9,27.1,1
662.91,27.1,1
662.92,26.1,1
662.93,26.3,1
662.94,20,0.2
662.95,-12.9,0.2
662.96,-10.8,0.2
662.97,-10.8,0.2
662.98,-5.7,0.2
662.99,0,0.5
663,0,0.5
663.01,0,0.5
663.02,0,0.5
663.03,0,0.5
663.04,0,0.5
663.05,0,0.5
663.06,0,0.5
663.07,0,0.5
663.08,0,0.5
663.09,0,0.5
663.1,0,0.5
663.11,0,0.5
663.12,0,0.5
663.13,0,0.5
663.14,0,0.5
663.15,0,0.4
663.16,0,0.4
663.17,0,0.4
663.18,0,0.4
663.19,0,0.3
663.2,0,0.3
663.21,0,0.3
663.22,0,0.3
663.23,0,0.3
663.24,0,0.3
663.25,0,0.3
663.26,0,0.3
663.27,0,0.2
663.28,0,0.2
663.29,0,0.2
663.3,0,0.2
663.31,0,0.2
663.32,0,0.2
663.33,0,0.2
663.34,0,0.2
663.35,0,0.2
663.36,0,0.2
663.37,0,0.2
663.38,0,0.2
663.39,0,0.2
663.4,0,0.2
663.41,0,0.2
663.42,0,0.2
663.43,0,0.2
663.44,0,0.1
663.45,0,0.1
663.46,0,0.1
663.47,0,0.1
663.48,0,0.1
663.49,0,0.1
663.5,0,0.1
663.51,0,0.1
663.52,0,0.1
663.53,0,0.1
663.54,0,0.1
663.55,0,0.1
663.56,0,0.1
663.57,0,0.1
663.58,0,0.1
663.59,0,0.1
663.6,0,0.1
663.61,0,0.1
663.62,0,0.1
663.63,0,0.1
663.64,0,0.1
663.65,0,0.1
663.66,0,0.1
663.67,0,0.1
663.68,0,0.1
663.69,0,0.1
663.7,0,0.1
663.71,0,0.1
663.72,0,0.1
663.73,0,0.1
663.74,0,0.1
663.75,0,0.1
663.76,0,0.1
663.77,0,0.1
663.78,0,0.1
663.79,0,0.1
663.8,0,0.1
663.81,0,0.1
663.82,0,0.1
663.83,0,0.1
663.84,0,0.1
663.85,0,0.1
663.86,0,0.1
663.87,0,0.1
663.88,0,0.1
663.89,0,0.1
663.9,0,0.1
663.91,0,0.1
663.92,0,0.1
663.93,0,0.1
663.94,1.9,0.1
663.95,3.9,0.1
663.96,5.9,0.1
663.97,10,0.1
663.98,14,0.1
663.99,14,0.1
664,17.9,0
664.01,22,0
664.02,26,0
664.03,29.9,0
664.04,33.9,0
664.05,33.9,0
664.06,31.9,0
664.07,31.9,0
664.08,29.9,0
664.09,31.9,0
664.1,33.9,0
664.11,33.9,0
664.12,35.9,0
664.13,38,0
664.14,38,0
664.15,35.9,0
664.16,35.9,0
664.17,35.9,0
664.18,40,0
664.19,44,0
664.2,49.9,0
664.21,58,0.1
664.22,59.9,0.1
664.23,59.9,0.4
664.24,59.9,0.4
664.25,58,0.4
664.26,56,0.4
664.27,56,0.4
664.28,58,0.4
664.29,58,0.4
664.3,58,0.4
664.31,58,0.4
664.32,58,0.4
664.33,58,0.7
664.34,58,0.7
664.35,58,0.7
664.36,59.9,0.7
664.37,62,0.7
664.38,66,0.7
664.39,71.9,0.7
664.4,77.9,0.9
664.41,77.9,0.9
664.42,85.9,0.9
664.43,89.9,0.9
664.44,98,0.9
664.45,110,0.9
664.46,116,1.2
664.47,116,1.2
664.48,118,1.2
664.49,118,1.2
664.5,118,1.2
664.51,118,1.4
664.52,119.9,1.4
664.53,119.9,1.4
664.54,124,1.4
664.55,132,1.5
664.56,141.9,1.5
664.57,160,1.5
664.58,171.9,1.5
664.59,171.9,1.7
664.6,185.9,1.7
664.61,196,1.7
664.62,199.9,1.8
664.63,199.9,1.8
664.64,198,1.8
664.65,198,1.8
664.66,187.2,2
664.67,178.3,2
664.68,167.6,2
664.69,159.8,2.1
664.7,152.9,2.1
664.71,152.9,2.1
664.72,142.1,2.3
664.73,139.1,2.3
664.74,135.6,2.3
664.75,133.1,2.3
664.76,130.7,2.3
664.77,130.7,2.5
664.78,126.8,2.5
664.79,126,2.5
664.8,125.5,2.5
664.81,124.5,2.5
664.82,123.2,2.8
664.83,123.2,2.8
664.84,121.9,2.8
664.85,122.5,2.9
664.86,122.9,2.9
664.87,113.9,3
664.88,102,3
664.89,102,3.1
664.9,89.9,3.1
664.91,88,3.4
664.92,84,3.4
664.93,81.9,3.3
664.94,81.9,3.3
664.95,81.9,3.3
664.96,81.9,3.3
664.97,81.9,3.5
664.98,81.9,3.5
664.99,84,3.5
665,84,3.5
665.01,84,3.6
665.02,85.9,3.6
665.03,85.9,3.6
665.04,85.9,3.8
665.05,85.9,3.8
665.06,88,3.9
665.07,88,3.9
665.08,85.9,3.9
665.09,85.9,4
665.1,85.9,4
665.11,85.9,4
665.12,85.9,4
665.13,85.9,4.2
665.14,85.9,4.2
665.15,85.9,4.2
665.16,85.9,4.3
665.17,85.9,4.3
665.18,85.9,4.3
665.19,85.9,4.5
665.2,84,4.4
665.21,84,4.4
665.22,81.9,4.6
665.23,81.9,4.5
665.24,84,4.8
665.25,84,4.8
665.26,81.9,4.8
665.27,84,4.9
665.28,81.9,4.9
665.29,84,5
665.3,81.9,5.5
665.31,81.9,5.2
665.32,81.9,5.3
665.33,80,5.3
665.34,80,5.4
665.35,81.9,5.4
665.36,88,5.4
665.37,88,5.3
665.38,94,5.3
665.39,98,5.5
665.4,99.9,5.6
665.41,102,5.6
665.42,99.9,5.8
665.43,99.9,5.7
665.44,98,5.9
665.45,98,5.7
665.46,98,5.7
665.47,95.9,5.9
665.48,95.9,5.8
665.49,95.9,6
665.5,95.9,5.9
665.51,95.9,6.1
665.52,94,6
665.53,94,6.2
665.54,94,6.3
665.55,94,6.3
665.56,92,6.4
665.57,94,7
665.58,94,6.5
665.59,94,6.5
665.6,94,6.6
665.61,94,6.6
665.62,94,6.6
665.63,94,6.5
665.64,94,6.6
665.65,94,6.6
665.66,94,6.6
665.67,94,6.7
665.68,94,6.6
665.69,94,6.7
665.7,95.9,6.6
665.71,95.9,6.8
665.72,95.9,6.6
665.73,95.9,6.8
665.74,94,6.7
665.75,92,6.8
665.76,92,6.7
665.77,92,6.9
665.78,92,6.8
665.79,92,7
665.8,92,6.9
665.81,92,7.6
665.82,92,7.1
665.83,92,7.2
665.84,92,7.3
665.85,92,7.3
665.86,92,7.3
665.87,92,7.1
665.88,94,7.4
665.89,98,7.3
665.9,99.9,7.4
665.91,99.9,7.3
665.92,102,7.5
665.93,99.9,7.4
665.94,98,7.5
665.95,89.9,7.4
665.96,89.9,7.4
665.97,89.9,7.4
665.98,89.9,7.3
665.99,89.9,7.6
666,92,7.5
666.01,89.9,7.7
666.02,89.9,7.6
666.03,89.9,8
666.04,89.9,7.8
666.05,89.9,8
666.06,88,7.9
666.07,81.9,8
666.08,77.9,7.7
666.09,77.9,8
666.1,74,7.9
666.11,74,8
666.12,74,7.8
666.13,74,8
666.14,74,7.9
666.15,74,7.8
666.16,71.9,7.9
666.17,70,7.8
666.18,67.9,8
666.19,59.9,7.9
666.2,54,8.1
666.21,54,8.3
666.22,47.9,8.3
666.23,46,8.6
666.24,46,8.2
666.25,46,8.4
666.26,46,8.2
666.27,46,8.2
666.28,44,8.1
666.29,40,8.3
666.3,33.9,8.2
666.31,23.9,8.2
666.32,17.9,8.3
666.33,17.9,8.1
666.34,15.9,8.2
666.35,15.9,8.1
666.36,17.9,8.1
666.37,20,8.2
666.38,20,7.9
666.39,20,8.2
666.4,20,8.1
666.41,20,8.2
666.42,20,8.8
666.43,20,8.2
666.44,22,8.2
666.45,22,8.2
666.46,23.9,8.1
666.47,26,7.9
666.48,28,8.1
666.49,29.9,8.1
666.5,29.9,8.2
666.51,29.9,8.1
666.52,28,8.2
666.53,28,8.1
666.54,26,8
666.55,28,8.2
666.56,29.9,8
666.57,29.9,8.1
666.58,33.9,7.9
666.59,38,8.2
666.6,38,8.3
666.61,38,8.3
666.62,38,8.6
666.63,38,8.3
666.64,38,8.4
666.65,38,8.4
666.66,40,8.3
666.67,40,8.4
666.68,40,8.4
666.69,40,8.4
666.7,40,8.4
666.71,40,8.5
666.72,42,8.3
666.73,42,8.6
666.74,44,8.4
666.75,44,8.3
666.76,46,8.5
666.77,46,8.2
666.78,46,8.5
666.79,46,8.6
666.8,46,8.6
666.81,46,9
666.82,46,8.7
666.83,46,8.9
666.84,46,8.8
666.85,46,8.5
666.86,46,8.9
666.87,46,8.8
666.88,46,8.9
666.89,46,8.7
666.9,44,8.9
666.91,46,8.9
666.92,46,8.7
666.93,46,8.8
666.94,49.9,8.9
666.95,52,8.6
666.96,54,9
666.97,56,9.1
666.98,58,9.1
